LineDescription,TimePeriod,TableName,SeriesCode,LineNumber,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
"Clocks, lamps, lighting fixtures, and other household decorative items",2017-10-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.5165,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2017-11-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.5324166666666663,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2017-12-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.6379166666666665,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2018-01-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.6804166666666664,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2018-02-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.6926666666666663,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2018-03-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.69675,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2018-04-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.6643333333333334,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2018-05-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.8085833333333334,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2018-06-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.76175,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2018-07-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.7146666666666666,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2018-08-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.76675,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2018-09-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.8698333333333337,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2018-10-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.8215833333333333,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2018-11-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.7834166666666667,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2018-12-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.7294166666666664,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2019-01-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.7810833333333336,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2019-02-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.7224166666666667,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2019-03-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.7863333333333333,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2019-04-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.8536666666666664,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2019-05-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.914,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2019-06-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.0115,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2019-07-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.0775,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2019-08-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.021083333333333,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2019-09-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.018666666666666,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2019-10-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.9870833333333335,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2019-11-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.0135,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2019-12-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.128166666666667,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2020-01-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.227,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2020-02-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.2435,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2020-03-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.381,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2020-04-01,U20406,DCLFRX,26,Chained Dollars,Level,6,2.3596666666666666,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2020-05-01,U20406,DCLFRX,26,Chained Dollars,Level,6,3.2525833333333334,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2020-06-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.102166666666667,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2020-07-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.26275,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2020-08-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.33725,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2020-09-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.41775,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2020-10-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.516166666666667,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2020-11-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.387,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2020-12-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.391166666666667,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2021-01-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.567333333333333,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2021-02-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.346833333333333,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2021-03-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.8495,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2021-04-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.8215,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2021-05-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.693,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2021-06-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.8675,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2021-07-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.8285833333333334,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2021-08-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.908666666666667,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2021-09-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.91525,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2021-10-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.887416666666667,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2021-11-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.850583333333333,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2021-12-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.6946666666666665,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2022-01-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.607916666666667,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2022-02-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.482916666666667,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2022-03-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.479666666666667,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2022-04-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.552,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2022-05-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.737833333333333,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2022-06-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.63625,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2022-07-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.624666666666667,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2022-08-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.798833333333333,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2022-09-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.685,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2022-10-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.668,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2022-11-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.658583333333333,U20406
"Clocks, lamps, lighting fixtures, and other household decorative items",2022-12-01,U20406,DCLFRX,26,Chained Dollars,Level,6,4.734583333333333,U20406
Clothing and footwear,2007-01-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.05891666666667,U20406
Clothing and footwear,2007-02-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.50483333333333,U20406
Clothing and footwear,2007-03-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.218666666666667,U20406
Clothing and footwear,2007-04-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.59808333333333,U20406
Clothing and footwear,2007-05-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.0725,U20406
Clothing and footwear,2007-06-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.05783333333333,U20406
Clothing and footwear,2007-07-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.175666666666668,U20406
Clothing and footwear,2007-08-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.15141666666667,U20406
Clothing and footwear,2007-09-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.0615,U20406
Clothing and footwear,2007-10-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.986666666666668,U20406
Clothing and footwear,2007-11-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.19,U20406
Clothing and footwear,2007-12-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.88575,U20406
Clothing and footwear,2008-01-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.85216666666667,U20406
Clothing and footwear,2008-02-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.76525,U20406
Clothing and footwear,2008-03-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.81383333333333,U20406
Clothing and footwear,2008-04-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.227833333333333,U20406
Clothing and footwear,2008-05-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.4485,U20406
Clothing and footwear,2008-06-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.582833333333333,U20406
Clothing and footwear,2008-07-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.350416666666668,U20406
Clothing and footwear,2008-08-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.97433333333333,U20406
Clothing and footwear,2008-09-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.89091666666667,U20406
Clothing and footwear,2008-10-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.72075,U20406
Clothing and footwear,2008-11-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.96108333333333,U20406
Clothing and footwear,2008-12-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.70875,U20406
Clothing and footwear,2009-01-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.06866666666667,U20406
Clothing and footwear,2009-02-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.74625,U20406
Clothing and footwear,2009-03-01,U20406,DCLORX,104,Chained Dollars,Level,6,25.66925,U20406
Clothing and footwear,2009-04-01,U20406,DCLORX,104,Chained Dollars,Level,6,25.972916666666666,U20406
Clothing and footwear,2009-05-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.25725,U20406
Clothing and footwear,2009-06-01,U20406,DCLORX,104,Chained Dollars,Level,6,25.83741666666667,U20406
Clothing and footwear,2009-07-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.18316666666667,U20406
Clothing and footwear,2009-08-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.41466666666667,U20406
Clothing and footwear,2009-09-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.19875,U20406
Clothing and footwear,2009-10-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.549333333333333,U20406
Clothing and footwear,2009-11-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.376166666666666,U20406
Clothing and footwear,2009-12-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.29883333333333,U20406
Clothing and footwear,2010-01-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.847166666666666,U20406
Clothing and footwear,2010-02-01,U20406,DCLORX,104,Chained Dollars,Level,6,26.8425,U20406
Clothing and footwear,2010-03-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.354833333333332,U20406
Clothing and footwear,2010-04-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.53891666666667,U20406
Clothing and footwear,2010-05-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.344166666666666,U20406
Clothing and footwear,2010-06-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.35075,U20406
Clothing and footwear,2010-07-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.289166666666667,U20406
Clothing and footwear,2010-08-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.71741666666667,U20406
Clothing and footwear,2010-09-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.672416666666667,U20406
Clothing and footwear,2010-10-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.940083333333334,U20406
Clothing and footwear,2010-11-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.562916666666666,U20406
Clothing and footwear,2010-12-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.28366666666667,U20406
Clothing and footwear,2011-01-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.32991666666667,U20406
Clothing and footwear,2011-02-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.547083333333333,U20406
Clothing and footwear,2011-03-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.686,U20406
Clothing and footwear,2011-04-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.790166666666668,U20406
Clothing and footwear,2011-05-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.53858333333333,U20406
Clothing and footwear,2011-06-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.78,U20406
Clothing and footwear,2011-07-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.385583333333333,U20406
Clothing and footwear,2011-08-01,U20406,DCLORX,104,Chained Dollars,Level,6,27.94708333333333,U20406
Clothing and footwear,2011-09-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.559,U20406
Clothing and footwear,2011-10-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.38175,U20406
Clothing and footwear,2011-11-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.402166666666666,U20406
Clothing and footwear,2011-12-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.46166666666667,U20406
Clothing and footwear,2012-01-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.453333333333333,U20406
Clothing and footwear,2012-02-01,U20406,DCLORX,104,Chained Dollars,Level,6,29.02541666666667,U20406
Clothing and footwear,2012-03-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.82183333333333,U20406
Clothing and footwear,2012-04-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.158833333333334,U20406
Clothing and footwear,2012-05-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.16508333333333,U20406
Clothing and footwear,2012-06-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.420916666666667,U20406
Clothing and footwear,2012-07-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.48916666666667,U20406
Clothing and footwear,2012-08-01,U20406,DCLORX,104,Chained Dollars,Level,6,28.80575,U20406
